order,species,maturity_age_d
Rodentia,Rattus_colletti,NA
Rodentia,Rattus_elaphinus,NA
Rodentia,Rattus_enganus,NA
Rodentia,Rattus_everetti,NA
Rodentia,Rattus_exulans,57.41
Rodentia,Rattus_feliceus,NA
Rodentia,Rattus_fuscipes,59.31
Rodentia,Rattus_giluwensis,NA
Rodentia,Rattus_hainaldi,NA
Rodentia,Rattus_hoffmanni,NA
Rodentia,Rattus_hoogerwerfi,NA
Rodentia,Rattus_jobiensis,NA
Rodentia,Rattus_koopmani,NA
Rodentia,Rattus_korinchi,NA
Rodentia,Rattus_leucopus,102.07
Rodentia,Rattus_losea,NA
Rodentia,Rattus_lugens,NA
Rodentia,Rattus_lutreolus,56.96
Rodentia,Rattus_macleari,NA
Rodentia,Rattus_marmosurus,NA
Rodentia,Rattus_mindorensis,NA
Rodentia,Rattus_mollicomulus,NA
Rodentia,Rattus_montanus,NA
Rodentia,Rattus_mordax,NA
Rodentia,Rattus_morotaiensis,NA
Rodentia,Rattus_nativitatis,NA
Rodentia,Rattus_niobe,NA
Rodentia,Rattus_nitidus,NA
Rodentia,Rattus_norvegicus,55.23
Rodentia,Rattus_novaeguineae,NA
Rodentia,Rattus_omichlodes,NA
Rodentia,Rattus_osgoodi,NA
Rodentia,Rattus_palmarum,NA
Rodentia,Rattus_pelurus,NA
Rodentia,Rattus_pococki,NA
Rodentia,Rattus_praetor,NA
Rodentia,Rattus_pyctoris,NA
Rodentia,Rattus_ranjiniae,NA
Rodentia,Rattus_rattus,115.29
Rodentia,Rattus_richardsoni,NA
Rodentia,Rattus_salocco,NA
Rodentia,Rattus_sanila,NA
Rodentia,Rattus_satarae,NA
Rodentia,Rattus_simalurensis,NA
Rodentia,Rattus_sordidus,51.28
Rodentia,Rattus_steini,NA
Rodentia,Rattus_stoicus,NA
Rodentia,Rattus_tanezumi,NA
Rodentia,Rattus_tawitawiensis,NA
Rodentia,Rattus_timorensis,NA
Rodentia,Rattus_tiomanicus,NA
Rodentia,Rattus_tunneyi,158.16
Rodentia,Rattus_vandeuseni,NA
Rodentia,Rattus_verecundus,NA
Rodentia,Rattus_villosissimus,NA
Rodentia,Rattus_xanthurus,NA
Rodentia,Ratufa_affinis,NA
Rodentia,Ratufa_bicolor,NA
Rodentia,Ratufa_indica,NA
Rodentia,Ratufa_macroura,742.46
Artiodactyla,Redunca_arundinum,NA
Artiodactyla,Redunca_fulvorufula,326.81
Artiodactyla,Redunca_redunca,NA
Rodentia,Reithrodon_auritus,68.97
Rodentia,Reithrodon_typicus,NA
Rodentia,Reithrodontomys_brevirostris,NA
Rodentia,Reithrodontomys_burti,NA
Rodentia,Reithrodontomys_chrysopsis,NA
Rodentia,Reithrodontomys_creper,NA
Rodentia,Reithrodontomys_darienensis,NA
Rodentia,Reithrodontomys_fulvescens,NA
Rodentia,Reithrodontomys_gracilis,NA
Rodentia,Reithrodontomys_hirsutus,NA
Rodentia,Reithrodontomys_humulis,44.65
Rodentia,Reithrodontomys_megalotis,87.5
Rodentia,Reithrodontomys_mexicanus,NA
Rodentia,Reithrodontomys_microdon,NA
Rodentia,Reithrodontomys_montanus,61.87
Rodentia,Reithrodontomys_paradoxus,NA
Rodentia,Reithrodontomys_raviventris,NA
Rodentia,Reithrodontomys_rodriguezi,NA
Rodentia,Reithrodontomys_spectabilis,NA
Rodentia,Reithrodontomys_sumichrasti,NA
Rodentia,Reithrodontomys_tenuirostris,NA
Rodentia,Reithrodontomys_zacatecae,NA
Rodentia,Rhabdomys_dilectus,NA
Rodentia,Rhabdomys_pumilio,61.87
Rodentia,Rhagamys_orthodon,NA
Rodentia,Rhagomys_longilingua,NA
Rodentia,Rhagomys_rufescens,NA
Rodentia,Rheithrosciurus_macrotis,NA
Rodentia,Rheomys_mexicanus,NA
Rodentia,Rheomys_raptor,NA
Rodentia,Rheomys_thomasi,NA
Rodentia,Rheomys_underwoodi,NA
Perissodactyla,Rhinoceros_sondaicus,NA
Perissodactyla,Rhinoceros_unicornis,2069.22
Chiroptera,Rhinolophus_acuminatus,NA
Chiroptera,Rhinolophus_adami,NA
Chiroptera,Rhinolophus_affinis,NA
Chiroptera,Rhinolophus_alcyone,NA
Chiroptera,Rhinolophus_arcuatus,NA
Chiroptera,Rhinolophus_beddomei,NA
Chiroptera,Rhinolophus_blasii,NA
Chiroptera,Rhinolophus_bocharicus,NA
Chiroptera,Rhinolophus_borneensis,NA
Chiroptera,Rhinolophus_canuti,NA
Chiroptera,Rhinolophus_capensis,396.23
Chiroptera,Rhinolophus_celebensis,NA
Chiroptera,Rhinolophus_clivosus,NA
Chiroptera,Rhinolophus_coelophyllus,NA
Chiroptera,Rhinolophus_cognatus,NA
Chiroptera,Rhinolophus_convexus,NA
Chiroptera,Rhinolophus_cornutus,NA
Chiroptera,Rhinolophus_creaghi,NA
Chiroptera,Rhinolophus_darlingi,NA
Chiroptera,Rhinolophus_deckenii,NA
Chiroptera,Rhinolophus_denti,NA
Chiroptera,Rhinolophus_eloquens,NA
Chiroptera,Rhinolophus_euryale,845.83
Chiroptera,Rhinolophus_euryotis,NA
Chiroptera,Rhinolophus_ferrumequinum,827.69
Chiroptera,Rhinolophus_formosae,NA
Chiroptera,Rhinolophus_fumigatus,NA
Chiroptera,Rhinolophus_guineensis,NA
Chiroptera,Rhinolophus_hildebrandtii,NA
Chiroptera,Rhinolophus_hilli,NA
Chiroptera,Rhinolophus_hillorum,NA
Chiroptera,Rhinolophus_hipposideros,447.26
Chiroptera,Rhinolophus_imaizumii,NA
Chiroptera,Rhinolophus_inops,NA
Chiroptera,Rhinolophus_keyensis,NA
Chiroptera,Rhinolophus_landeri,NA
Chiroptera,Rhinolophus_lepidus,NA
Chiroptera,Rhinolophus_luctus,NA
Chiroptera,Rhinolophus_maclaudi,NA
Chiroptera,Rhinolophus_macrotis,NA
Chiroptera,Rhinolophus_madurensis,NA
Chiroptera,Rhinolophus_maendeleo,NA
Chiroptera,Rhinolophus_malayanus,NA
Chiroptera,Rhinolophus_marshalli,NA
Chiroptera,Rhinolophus_megaphyllus,NA
Chiroptera,Rhinolophus_mehelyi,NA
Chiroptera,Rhinolophus_mitratus,NA
Chiroptera,Rhinolophus_monoceros,NA
Chiroptera,Rhinolophus_montanus,NA
Chiroptera,Rhinolophus_nereis,NA
Chiroptera,Rhinolophus_osgoodi,NA
Chiroptera,Rhinolophus_paradoxolophus,NA
Chiroptera,Rhinolophus_pearsonii,NA
Chiroptera,Rhinolophus_philippinensis,NA
Chiroptera,Rhinolophus_pusillus,NA
Chiroptera,Rhinolophus_rex,NA
Chiroptera,Rhinolophus_robinsoni,NA
Chiroptera,Rhinolophus_rouxii,451.11
Chiroptera,Rhinolophus_rufus,NA
Chiroptera,Rhinolophus_ruwenzorii,NA
Chiroptera,Rhinolophus_sakejiensis,NA
Chiroptera,Rhinolophus_sedulus,NA
Chiroptera,Rhinolophus_shameli,NA
Chiroptera,Rhinolophus_shortridgei,NA
Chiroptera,Rhinolophus_siamensis,NA
Chiroptera,Rhinolophus_silvestris,NA
Chiroptera,Rhinolophus_simulator,NA
Chiroptera,Rhinolophus_sinicus,NA
Chiroptera,Rhinolophus_stheno,NA
Chiroptera,Rhinolophus_subbadius,NA
Chiroptera,Rhinolophus_subrufus,NA
Chiroptera,Rhinolophus_swinnyi,NA
Chiroptera,Rhinolophus_thomasi,NA
Chiroptera,Rhinolophus_trifoliatus,NA
Chiroptera,Rhinolophus_virgo,NA
Chiroptera,Rhinolophus_yunanensis,NA
Chiroptera,Rhinolophus_ziama,NA
Chiroptera,Rhinonicteris_aurantia,451.11
Chiroptera,Rhinophylla_alethina,NA
Chiroptera,Rhinophylla_fischerae,NA
Chiroptera,Rhinophylla_pumilio,NA
Primates,Rhinopithecus_avunculus,NA
Primates,Rhinopithecus_bieti,755.15
Primates,Rhinopithecus_brelichi,NA
Primates,Rhinopithecus_roxellana,NA
Chiroptera,Rhinopoma_hardwickii,320.04
Chiroptera,Rhinopoma_macinnesi,NA
Chiroptera,Rhinopoma_microphyllum,648.9
Chiroptera,Rhinopoma_muscatellum,NA
Rodentia,Rhinosciurus_laticaudatus,NA
Rodentia,Rhipidomys_austrinus,NA
Rodentia,Rhipidomys_caucensis,NA
Rodentia,Rhipidomys_couesi,NA
Rodentia,Rhipidomys_emiliae,NA
Rodentia,Rhipidomys_fulviventer,NA
Rodentia,Rhipidomys_gardneri,NA
Rodentia,Rhipidomys_latimanus,NA
Rodentia,Rhipidomys_leucodactylus,NA
Primates,Saguinus_geoffroyi,NA
Primates,Saguinus_graellsi,NA
Primates,Saguinus_imperator,NA
Primates,Saguinus_inustus,NA
Primates,Saguinus_labiatus,NA
Primates,Saguinus_leucopus,NA
Primates,Saguinus_martinsi,NA
Primates,Saguinus_melanoleucus,NA
Primates,Saguinus_midas,841.82
Primates,Saguinus_mystax,556.85
Primates,Saguinus_niger,NA
Primates,Saguinus_nigricollis,NA
Primates,Saguinus_oedipus,680.38
Primates,Saguinus_pileatus,NA
Primates,Saguinus_tripartitus,NA
Artiodactyla,Saiga_borealis,NA
Artiodactyla,Saiga_tatarica,332.65
Primates,Saimiri_boliviensis,NA
Rodentia,Spalax_graecus,NA
Rodentia,Spalax_judaei,NA
Rodentia,Spalax_leucodon,NA
Rodentia,Spalax_microphthalmus,NA
Rodentia,Spalax_nehringi,NA
Rodentia,Spalax_uralensis,NA
Rodentia,Spalax_zemni,NA
Rodentia,Spelaeomys_florensis,NA
Carnivora,Speothos_venaticus,344.87
Rodentia,Spermophilopsis_leptodactylus,NA
Rodentia,Spermophilus_adocetus,NA
Rodentia,Spermophilus_alashanicus,NA
Rodentia,Spermophilus_annulatus,NA
Rodentia,Spermophilus_armatus,420.91
Rodentia,Spermophilus_atricapillus,NA
Rodentia,Spermophilus_beecheyi,365
Rodentia,Spermophilus_beldingi,420.91
Soricomorpha,Sorex_planiceps,NA
Soricomorpha,Sorex_portenkoi,NA
Soricomorpha,Sorex_preblei,NA
Soricomorpha,Sorex_pribilofensis,NA
Soricomorpha,Sorex_raddei,NA
Soricomorpha,Sorex_roboratus,NA
Soricomorpha,Sorex_samniticus,NA
Soricomorpha,Sorex_satunini,NA
Soricomorpha,Sorex_saussurei,NA
Soricomorpha,Sorex_sclateri,NA
Soricomorpha,Sorex_shinto,NA
Soricomorpha,Sorex_sinalis,NA
Soricomorpha,Sorex_sonomae,NA
Soricomorpha,Sorex_stizodon,NA
Soricomorpha,Sorex_tenellus,NA
Soricomorpha,Sorex_thibetanus,NA
Soricomorpha,Sorex_trowbridgii,NA
Soricomorpha,Sorex_tundrensis,NA
Soricomorpha,Sorex_ugyunak,NA
Soricomorpha,Sorex_unguiculatus,278.27
Soricomorpha,Sorex_vagrans,417.36
Rodentia,Spermophilus_brevicauda,NA
Rodentia,Spermophilus_brunneus,NA
Rodentia,Spermophilus_canus,NA
Rodentia,Spermophilus_citellus,293.89
Rodentia,Spermophilus_columbianus,625.91
Rodentia,Spermophilus_dauricus,NA
Rodentia,Spermophilus_elegans,NA
Primates,Saimiri_oerstedii,NA
Primates,Saimiri_sciureus,1399.88
Primates,Saimiri_ustus,NA
Primates,Saimiri_vanzolinii,NA
Carnivora,Salanoia_concolor,NA
Rodentia,Salinoctomys_loschalchalerosorum,NA
Rodentia,Salinomys_delicatus,NA
Rodentia,Salpingotulus_michaelis,NA
Rodentia,Salpingotus_crassicauda,NA
Rodentia,Salpingotus_heptneri,NA
Rodentia,Salpingotus_kozlovi,NA
Rodentia,Salpingotus_pallidus,NA
Rodentia,Salpingotus_thomasi,NA
Dasyuromorphia,Sarcophilus_harrisii,777.31
Chiroptera,Sauromys_petrophilus,NA
Soricomorpha,Scalopus_aquaticus,336.03
Soricomorpha,Scapanulus_oweni,NA
Soricomorpha,Scapanus_latimanus,NA
Soricomorpha,Scapanus_orarius,327.62
Soricomorpha,Scapanus_townsendii,NA
Rodentia,Scapteromys_aquaticus,NA
Rodentia,Scapteromys_tumidus,NA
Soricomorpha,Scaptochirus_moschatus,NA
Soricomorpha,Scaptonyx_fusicaudus,NA
Rodentia,Sciurillus_pusillus,NA
Rodentia,Sciurotamias_davidianus,NA
Rodentia,Sciurotamias_forresti,NA
Rodentia,Sciurus_aberti,385.83
Rodentia,Sciurus_aestuans,NA
Rodentia,Sciurus_alleni,NA
Rodentia,Sciurus_anomalus,NA
Rodentia,Sciurus_arizonensis,NA
Rodentia,Sciurus_aureogaster,NA
Rodentia,Sciurus_carolinensis,337.88
Rodentia,Sciurus_colliaei,NA
Rodentia,Sciurus_deppei,NA
Rodentia,Sciurus_flammifer,NA
Rodentia,Sciurus_gilvigularis,NA
Rodentia,Sciurus_granatensis,NA
Rodentia,Sciurus_griseus,330.37
Rodentia,Sciurus_ignitus,NA
Rodentia,Sciurus_igniventris,NA
Rodentia,Sciurus_lis,NA
Rodentia,Sciurus_nayaritensis,NA
Rodentia,Sciurus_niger,NA
Rodentia,Sciurus_oculatus,NA
Rodentia,Sciurus_pucheranii,NA
Rodentia,Sciurus_pyrrhinus,NA
Rodentia,Sciurus_richmondi,NA
Rodentia,Sciurus_sanborni,NA
Rodentia,Sciurus_spadiceus,NA
Rodentia,Sciurus_stramineus,NA
Rodentia,Sciurus_variegatoides,NA
Rodentia,Sciurus_vulgaris,360.85
Rodentia,Sciurus_yucatanensis,NA
Chiroptera,Scleronycteris_ega,NA
Rodentia,Scolomys_melanops,NA
Rodentia,Scolomys_ucayalensis,NA
Chiroptera,Scoteanax_rueppellii,NA
Rodentia,Scotinomys_teguina,38.97
Rodentia,Scotinomys_xerampelinus,59.23
Chiroptera,Scotoecus_albigula,NA
Chiroptera,Scotoecus_albofuscus,NA
Chiroptera,Scotoecus_hindei,NA
Chiroptera,Scotoecus_hirundo,NA
Chiroptera,Scotoecus_pallidus,NA
Chiroptera,Scotomanes_ornatus,NA
Chiroptera,Scotonycteris_ophiodon,NA
Chiroptera,Scotonycteris_zenkeri,NA
Chiroptera,Scotophilus_borbonicus,NA
Chiroptera,Scotophilus_celebensis,NA
Chiroptera,Scotophilus_collinus,NA
Chiroptera,Scotophilus_dinganii,NA
Chiroptera,Scotophilus_heathii,192.91
Chiroptera,Scotophilus_kuhlii,242.64
Chiroptera,Scotophilus_leucogaster,NA
Chiroptera,Scotophilus_nigrita,NA
Chiroptera,Scotophilus_nucella,NA
Chiroptera,Scotophilus_nux,NA
Chiroptera,Scotophilus_robustus,NA
Chiroptera,Scotophilus_viridis,NA
Chiroptera,Scotorepens_balstoni,NA
Chiroptera,Scotorepens_greyii,NA
Chiroptera,Scotorepens_orion,NA
Chiroptera,Scotorepens_sanborni,NA
Chiroptera,Scotozous_dormeri,NA
Soricomorpha,Scutisorex_somereni,NA
Rodentia,Sekeetamys_calurus,NA
Rodentia,Selevinia_betpakdalaensis,NA
Primates,Semnopithecus_ajax,NA
Primates,Semnopithecus_dussumieri,NA
Primates,Semnopithecus_entellus,1497.64
Primates,Semnopithecus_hector,NA
Primates,Semnopithecus_hypoleucos,NA
Primates,Semnopithecus_priam,NA
Primates,Semnopithecus_schistaceus,NA
Afrosoricida,Setifer_setosus,216.55
Diprotodontia,Setonix_brachyurus,442.19
Rodentia,Sicista_armenica,NA
Rodentia,Sicista_betulina,377.57
Rodentia,Sicista_caucasica,NA
Rodentia,Sicista_caudata,NA
Rodentia,Sicista_concolor,NA
Rodentia,Sicista_kazbegica,NA
Rodentia,Sicista_kluchorica,NA
Rodentia,Sicista_napaea,NA
Rodentia,Sicista_pseudonapaea,NA
Rodentia,Sicista_severtzovi,NA
Rodentia,Sicista_strandi,NA
Rodentia,Sicista_subtilis,NA
Rodentia,Sicista_tianshanica,NA
Rodentia,Sigmodon_alleni,NA
Rodentia,Sigmodon_alstoni,62.39
Rodentia,Sigmodon_arizonae,NA
Rodentia,Sigmodon_fulviventer,NA
Rodentia,Sigmodon_hirsutus,NA
Rodentia,Sigmodon_hispidus,50.19
Rodentia,Sigmodon_inopinatus,NA
Rodentia,Sigmodon_leucotis,NA
Rodentia,Sigmodon_mascotensis,NA
Rodentia,Sigmodon_ochrognathus,51.02
Rodentia,Sigmodon_peruanus,NA
Rodentia,Sigmodon_planifrons,NA
Rodentia,Sigmodon_toltecus,NA
Rodentia,Sigmodon_zanjonensis,NA
Rodentia,Sigmodontomys_alfari,NA
Rodentia,Sigmodontomys_aphrastus,NA
Primates,Simias_concolor,NA
Dasyuromorphia,Sminthopsis_aitkeni,NA
Dasyuromorphia,Sminthopsis_archeri,NA
Dasyuromorphia,Sminthopsis_bindi,NA
Dasyuromorphia,Sminthopsis_boullangerensis,NA
Dasyuromorphia,Sminthopsis_butleri,NA
Dasyuromorphia,Sminthopsis_crassicaudata,148.31
Dasyuromorphia,Sminthopsis_dolichura,289.12
Dasyuromorphia,Sminthopsis_douglasi,NA
Dasyuromorphia,Sminthopsis_fuliginosus,NA
Dasyuromorphia,Sminthopsis_gilberti,NA
Dasyuromorphia,Sminthopsis_granulipes,NA
Dasyuromorphia,Sminthopsis_griseoventer,NA
Dasyuromorphia,Sminthopsis_hirtipes,NA
Dasyuromorphia,Sminthopsis_leucopus,360.05
Dasyuromorphia,Sminthopsis_longicaudata,NA
Dasyuromorphia,Sminthopsis_macroura,145.8
Dasyuromorphia,Sminthopsis_murina,181.51
Dasyuromorphia,Sminthopsis_ooldea,324.38
Dasyuromorphia,Sminthopsis_psammophila,NA
Dasyuromorphia,Sminthopsis_virginiae,230.31
Dasyuromorphia,Sminthopsis_youngsoni,NA
Soricomorpha,Solenodon_arredondoi,NA
Soricomorpha,Solenodon_cubanus,NA
Soricomorpha,Solenodon_marcanoi,NA
Soricomorpha,Solenodon_paradoxus,827.69
Soricomorpha,Solisorex_pearsoni,NA
Rodentia,Solomys_ponceleti,NA
Rodentia,Solomys_salamonis,NA
Rodentia,Solomys_salebrosus,NA
Rodentia,Solomys_sapientis,NA
Rodentia,Solomys_spriggsarum,NA
Rodentia,Sommeromys_macrorhinos,NA
Soricomorpha,Sorex_alaskanus,NA
Soricomorpha,Sorex_alpinus,NA
Soricomorpha,Sorex_antinorii,NA
Soricomorpha,Sorex_araneus,312.9
Soricomorpha,Sorex_arcticus,330.9
Soricomorpha,Sorex_arizonae,NA
Soricomorpha,Sorex_arunchi,NA
Soricomorpha,Sorex_asper,NA
Soricomorpha,Sorex_averini,NA
Soricomorpha,Sorex_bairdi,NA
Soricomorpha,Sorex_bedfordiae,NA
Soricomorpha,Sorex_bendirii,NA
Soricomorpha,Sorex_buchariensis,NA
Soricomorpha,Sorex_caecutiens,NA
Soricomorpha,Sorex_camtschatica,NA
Soricomorpha,Sorex_cansulus,NA
Soricomorpha,Sorex_cinereus,147.56
Soricomorpha,Sorex_coronatus,278.42
Soricomorpha,Sorex_cylindricauda,NA
Soricomorpha,Sorex_daphaenodon,NA
Soricomorpha,Sorex_dispar,NA
Soricomorpha,Sorex_emarginatus,NA
Soricomorpha,Sorex_excelsus,NA
Soricomorpha,Sorex_fumeus,304.16
Soricomorpha,Sorex_gaspensis,NA
Soricomorpha,Sorex_gracillimus,NA
Soricomorpha,Sorex_granarius,NA
Soricomorpha,Sorex_haydeni,NA
Soricomorpha,Sorex_hosonoi,NA
Soricomorpha,Sorex_hoyi,NA
Soricomorpha,Sorex_isodon,NA
Soricomorpha,Sorex_jacksoni,NA
Soricomorpha,Sorex_kozlovi,NA
Soricomorpha,Sorex_leucogaster,NA
Soricomorpha,Sorex_longirostris,120.7
Soricomorpha,Sorex_lyelli,NA
Soricomorpha,Sorex_macrodon,NA
Soricomorpha,Sorex_maritimensis,NA
Soricomorpha,Sorex_merriami,NA
Soricomorpha,Sorex_milleri,NA
Soricomorpha,Sorex_minutissimus,NA
Soricomorpha,Sorex_palustris,121.18
Soricomorpha,Sorex_ventralis,NA
Soricomorpha,Sorex_veraecrucis,NA
Soricomorpha,Sorex_veraepacis,NA
Soricomorpha,Sorex_volnuchini,NA
Soricomorpha,Sorex_yukonicus,NA
Soricomorpha,Soriculus_nigrescens,NA
Cetacea,Sotalia_fluviatilis,NA
Cetacea,Sousa_chinensis,NA
Cetacea,Sousa_teuszii,NA
Rodentia,Spalacopus_cyanus,NA
Rodentia,Spalax_arenarius,NA
Rodentia,Spalax_carmeli,NA
Rodentia,Spalax_ehrenbergi,NA
Rodentia,Spalax_galili,NA
Rodentia,Spalax_giganteus,NA
Rodentia,Spalax_golani,NA
Artiodactyla,Aepyceros_melampus,498.97
Diprotodontia,Aepyprymnus_rufescens,345.41
Rodentia,Aeretes_melanopterus,NA
Rodentia,Aeromys_tephromelas,NA
Rodentia,Aeromys_thomasi,NA
Chiroptera,Aethalops_aequalis,NA
Chiroptera,Aethalops_alecto,NA
Rodentia,Aethomys_bocagei,NA
Rodentia,Spermophilus_erythrogenys,NA
Rodentia,Spermophilus_franklinii,329.87
Rodentia,Spermophilus_fulvus,NA
Rodentia,Spermophilus_lateralis,420.91
Rodentia,Spermophilus_madrensis,NA
Rodentia,Spermophilus_major,NA
Rodentia,Spermophilus_mexicanus,NA
Rodentia,Spermophilus_mohavensis,NA
Rodentia,Spermophilus_mollis,NA
Rodentia,Spermophilus_musicus,NA
Rodentia,Spermophilus_pallidicauda,NA
Rodentia,Spermophilus_parryii,420.91
Rodentia,Spermophilus_perotensis,NA
Rodentia,Spermophilus_pygmaeus,NA
Rodentia,Spermophilus_ralli,NA
Rodentia,Spermophilus_relictus,NA
Rodentia,Spermophilus_richardsonii,340.29
Rodentia,Spermophilus_saturatus,NA
Rodentia,Spermophilus_spilosoma,371.23
Rodentia,Spermophilus_suslicus,NA
Rodentia,Spermophilus_tereticaudus,324.83
Rodentia,Spermophilus_townsendii,413.84
Rodentia,Spermophilus_tridecemlineatus,264.16
Rodentia,Spermophilus_undulatus,NA
Rodentia,Spermophilus_variegatus,420.91
Rodentia,Spermophilus_washingtoni,NA
Rodentia,Spermophilus_xanthoprymnus,NA
Chiroptera,Sphaerias_blanfordi,NA
Chiroptera,Sphaeronycteris_toxophyllum,NA
Rodentia,Sphiggurus_ichillus,NA
Rodentia,Sphiggurus_insidiosus,NA
Rodentia,Sphiggurus_melanurus,NA
Artiodactyla,Addax_nasomaculatus,NA
Rodentia,Aepeomys_lugens,NA
Rodentia,Aepeomys_reigi,NA
Rodentia,Aethomys_chrysophilus,96.05
Rodentia,Aethomys_hindei,59.11
Rodentia,Aethomys_ineptus,NA
Rodentia,Aethomys_kaiseri,NA
Rodentia,Aethomys_nyikae,NA
Rodentia,Aethomys_silindensis,NA
Rodentia,Aethomys_stannarius,NA
Rodentia,Aethomys_thomasi,NA
Carnivora,Ailuropoda_melanoleuca,2413.02
Diprotodontia,Ailurops_melanotis,NA
Diprotodontia,Ailurops_ursinus,NA
Carnivora,Ailurus_fulgens,604.05
Rodentia,Akodon_aerosus,NA
Diprotodontia,Spilocuscus_maculatus,221.76
Diprotodontia,Spilocuscus_papuensis,NA
Diprotodontia,Spilocuscus_rufoniger,NA
Carnivora,Spilogale_angustifrons,NA
Carnivora,Spilogale_gracilis,NA
Carnivora,Spilogale_putorius,196.96
Carnivora,Spilogale_pygmaea,NA
Rodentia,Srilankamys_ohiensis,NA
Rodentia,Steatomys_bocagei,NA
Rodentia,Steatomys_caurinus,NA
Rodentia,Steatomys_cuppedius,NA
Rodentia,Steatomys_jacksoni,NA
Rodentia,Steatomys_krebsii,NA
Rodentia,Steatomys_opimus,NA
Rodentia,Steatomys_parvus,NA
Rodentia,Steatomys_pratensis,NA
Cetacea,Stenella_attenuata,2773.1
Cetacea,Stenella_clymene,NA
Cetacea,Stenella_coeruleoalba,3724.6
Cetacea,Stenella_frontalis,NA
Cetacea,Stenella_longirostris,2458.56
Cetacea,Steno_bredanensis,NA
Rodentia,Stenocephalemys_albipes,NA
Rodentia,Stenocephalemys_albocaudata,NA
Rodentia,Stenocephalemys_griseicauda,NA
Rodentia,Stenocephalemys_ruppi,NA
Chiroptera,Stenoderma_rufum,NA
Rodentia,Stochomys_longicaudatus,NA
Diprotodontia,Strigocuscus_celebensis,NA
Diprotodontia,Strigocuscus_pelengensis,NA
Chiroptera,Sturnira_aratathomasi,NA
Chiroptera,Sturnira_bidens,NA
Chiroptera,Sturnira_bogotensis,NA
Chiroptera,Sturnira_erythromos,NA
Chiroptera,Sturnira_lilium,NA
Chiroptera,Sturnira_ludovici,NA
Chiroptera,Sturnira_luisi,NA
Chiroptera,Sturnira_magna,NA
Chiroptera,Sturnira_mistratensis,NA
Chiroptera,Sturnira_mordax,NA
Chiroptera,Sturnira_nana,NA
Chiroptera,Sturnira_oporaphilum,NA
Chiroptera,Sturnira_thomasi,NA
Chiroptera,Sturnira_tildae,NA
Chiroptera,Styloctenium_wallacei,NA
Rodentia,Stylodipus_andrewsi,NA
Rodentia,Stylodipus_sungorus,NA
Rodentia,Stylodipus_telum,NA
Soricomorpha,Suncus_aequatorius,NA
Soricomorpha,Suncus_ater,NA
Soricomorpha,Suncus_dayi,NA
Soricomorpha,Suncus_etruscus,NA
Soricomorpha,Suncus_fellowesgordoni,NA
Soricomorpha,Suncus_hosei,NA
Soricomorpha,Suncus_infinitesimus,NA
Soricomorpha,Suncus_lixus,NA
Soricomorpha,Suncus_madagascariensis,NA
Soricomorpha,Suncus_malayanus,NA
Soricomorpha,Suncus_megalura,NA
Soricomorpha,Suncus_mertensi,NA
Soricomorpha,Suncus_montanus,NA
Soricomorpha,Suncus_murinus,32.44
Soricomorpha,Suncus_remyi,NA
Soricomorpha,Suncus_stoliczkanus,NA
Soricomorpha,Suncus_varilla,253.75
Soricomorpha,Suncus_zeylanicus,NA
Rodentia,Sundamys_infraluteus,NA
Rodentia,Sundamys_maxi,NA
Chiroptera,Tadarida_fulminans,NA
Chiroptera,Tadarida_insignis,NA
Chiroptera,Tadarida_kuboriensis,NA
Artiodactyla,Tragelaphus_scriptus,431.61
Artiodactyla,Tragelaphus_spekii,619.06
Artiodactyla,Tragelaphus_strepsiceros,665.38
Artiodactyla,Tragulus_javanicus,157.32
Artiodactyla,Tragulus_kanchil,NA
Artiodactyla,Tragulus_napu,156.25
Artiodactyla,Tragulus_nigricans,NA
Artiodactyla,Tragulus_versicolor,NA
Artiodactyla,Tragulus_williamsoni,NA
Carnivora,Tremarctos_ornatus,NA
Chiroptera,Triaenops_auritus,NA
Chiroptera,Triaenops_furculus,NA
Chiroptera,Triaenops_persicus,NA
Chiroptera,Triaenops_rufus,NA
Sirenia,Trichechus_inunguis,1520.78
Sirenia,Trichechus_manatus,1887.88
Sirenia,Trichechus_senegalensis,NA
Diprotodontia,Trichosurus_arnhemensis,NA
Diprotodontia,Trichosurus_caninus,1095
Diprotodontia,Trichosurus_cunninghami,NA
Diprotodontia,Trichosurus_johnstonii,NA
Diprotodontia,Trichosurus_vulpecula,420.91
Rodentia,Trichys_fasciculata,NA
Rodentia,Trinomys_albispinus,NA
Chiroptera,Tadarida_latouchei,NA
Perissodactyla,Tapirus_pinchaque,1113.7
Perissodactyla,Tapirus_terrestris,862.17
Diprotodontia,Tarsipes_rostratus,177.2
Primates,Tarsius_bancanus,658.68
Primates,Tarsius_dentatus,NA
Primates,Tarsius_pelengensis,NA
Primates,Tarsius_pumilus,NA
Rodentia,Sphiggurus_mexicanus,NA
Rodentia,Sphiggurus_pruinosus,NA
Rodentia,Sphiggurus_roosmalenorum,NA
Rodentia,Sphiggurus_spinosus,NA
Rodentia,Sphiggurus_vestitus,NA
Rodentia,Sphiggurus_villosus,NA
Diprotodontia,Spilocuscus_kraemeri,NA
Rodentia,Acomys_cahirinus,51.9
Rodentia,Acomys_chudeaui,NA
Rodentia,Acomys_cilicicus,NA
Rodentia,Acomys_cineraceus,NA
Rodentia,Acomys_dimidiatus,NA
Rodentia,Acomys_ignitus,NA
